,user,project_name,namespace,url
1615,OasisLMF,OasisPlatform,src/server/oasisapi/analyses/tests/test_analysis_tasks.py,https://github.com/OasisLMF/OasisPlatform
2094,OasisLMF,OasisLMF,tests/model_preparation/test_summaries.py,https://github.com/OasisLMF/OasisLMF
383,OasisLMF,OasisPlatform,src/server/oasisapi/analysis_models/tests/test_analysis_model.py,https://github.com/OasisLMF/OasisPlatform
1927,OasisLMF,OasisLMF,tests/cli/test_inputvalues.py,https://github.com/OasisLMF/OasisLMF
981,OasisLMF,OasisLMF,tests/model_execution/test_conf.py,https://github.com/OasisLMF/OasisLMF
2041,OasisLMF,OasisLMF,tests/data.py,https://github.com/OasisLMF/OasisLMF
921,OasisLMF,OasisLMF,tests/utils/test_compress.py,https://github.com/OasisLMF/OasisLMF
1745,OasisLMF,OasisPlatform,tests/test_tasks.py,https://github.com/OasisLMF/OasisPlatform
549,OasisLMF,OasisLMF,tests/model_preparation/test_reinsurance.py,https://github.com/OasisLMF/OasisLMF
2120,OasisLMF,OasisPlatform,tests/test_settings.py,https://github.com/OasisLMF/OasisPlatform
1666,OasisLMF,OasisPlatform,src/server/oasisapi/analyses/tests/test_analysis_api.py,https://github.com/OasisLMF/OasisPlatform
1244,OasisLMF,OasisLMF,tests/model_preparation/test_lookup.py,https://github.com/OasisLMF/OasisLMF
932,OasisLMF,OasisPlatform,src/server/oasisapi/analyses/tests/test_analysis_model.py,https://github.com/OasisLMF/OasisPlatform
2108,OasisLMF,OasisLMF,tests/model_execution/test_bin.py,https://github.com/OasisLMF/OasisLMF
1627,OpenSourceEconomics,respy,respy/tests/test_likelihood.py,https://github.com/OpenSourceEconomics/respy
1335,PKSHATechnology-Research,camphr,packages/camphr/tests/test_utils.py,https://github.com/PKSHATechnology-Research/camphr
297,PKSHATechnology-Research,camphr,packages/camphr/tests/test_doc.py,https://github.com/PKSHATechnology-Research/camphr
969,PKSHATechnology-Research,camphr,packages/camphr/tests/tokenizer/juman/test_lang.py,https://github.com/PKSHATechnology-Research/camphr
1512,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
197,PacktPublishing,Advanced-Elasticsearch-7.0,Chapter17/eshadoop/lib/python3.6/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/PacktPublishing/Advanced-Elasticsearch-7.0
754,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/numpy/conftest.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
1078,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/numpy/core/tests/test_arrayprint.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
77,PacktPublishing,Advanced-Elasticsearch-7.0,Chapter17/eshadoop/lib/python3.6/site-packages/pandas/util/_tester.py,https://github.com/PacktPublishing/Advanced-Elasticsearch-7.0
803,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
601,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/numpy/core/tests/test_numeric.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
1014,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
1216,PacktPublishing,Advanced-Elasticsearch-7.0,Chapter17/eshadoop/lib/python3.6/site-packages/pandas/conftest.py,https://github.com/PacktPublishing/Advanced-Elasticsearch-7.0
1655,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/pandas/util/_tester.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
142,PacktPublishing,Hands-On-Artificial-Intelligence-for-Banking,Chapter08/8A_OpenBankAPI/8A/Lib/site-packages/pandas/conftest.py,https://github.com/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking
718,PacktPublishing,Advanced-Elasticsearch-7.0,Chapter17/eshadoop/lib/python3.6/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/PacktPublishing/Advanced-Elasticsearch-7.0
2103,Phelimb,BIGSI,bigsi/tests/base.py,https://github.com/Phelimb/BIGSI
661,Phelimb,BIGSI,bigsi/tests/matrix/test_transpose.py,https://github.com/Phelimb/BIGSI
2006,Phelimb,BIGSI,bigsi/tests/scoring.py,https://github.com/Phelimb/BIGSI
808,PlasmaPy,PlasmaPy,plasmapy/formulary/tests/test_Chandrasekhar_G.py,https://github.com/PlasmaPy/PlasmaPy
894,PlasmaPy,PlasmaPy,conftest.py,https://github.com/PlasmaPy/PlasmaPy
1411,PokeAPI,pokebase,tests/test_module_api.py,https://github.com/PokeAPI/pokebase
1109,PokeAPI,pokebase,tests/test_module_common.py,https://github.com/PokeAPI/pokebase
2133,PokeAPI,pokebase,tests/test_module_loaders.py,https://github.com/PokeAPI/pokebase
846,PokeAPI,pokebase,tests/test_module_cache.py,https://github.com/PokeAPI/pokebase
1360,PokeAPI,pokebase,tests/test_module_interface.py,https://github.com/PokeAPI/pokebase
915,PrekshaNema25,RefNet-QG,run_model_training.py,https://github.com/PrekshaNema25/RefNet-QG
744,PrekshaNema25,RefNet-QG,run_model_inference.py,https://github.com/PrekshaNema25/RefNet-QG
12,PrekshaNema25,RefNet-QG,utils/run_model_new_two_decoder_correct.py,https://github.com/PrekshaNema25/RefNet-QG
443,PromyLOPh,crocoite,crocoite/test_browser.py,https://github.com/PromyLOPh/crocoite
1843,PromyLOPh,crocoite,crocoite/test_warc.py,https://github.com/PromyLOPh/crocoite
1330,PyCQA,isort,tests/unit/test_format.py,https://github.com/PyCQA/isort
1300,PyCQA,isort,tests/unit/test_wrap_modes.py,https://github.com/PyCQA/isort
629,PyCQA,isort,tests/integration/test_setting_combinations.py,https://github.com/PyCQA/isort
49,PyCQA,isort,tests/unit/test_parse.py,https://github.com/PyCQA/isort
2241,PyCQA,isort,tests/unit/test_comments.py,https://github.com/PyCQA/isort
1265,PyCQA,isort,tests/unit/test_main.py,https://github.com/PyCQA/isort
1054,PyCQA,isort,tests/unit/test_output.py,https://github.com/PyCQA/isort
1435,PyCQA,isort,tests/integration/test_hypothesmith.py,https://github.com/PyCQA/isort
2222,PyCQA,mccabe,test_mccabe.py,https://github.com/PyCQA/mccabe
282,PyCQA,flake8-bugbear,tests/test_bugbear.py,https://github.com/PyCQA/flake8-bugbear
2160,QCoDeS,Qcodes,qcodes/tests/validators/test_arrays.py,https://github.com/QCoDeS/Qcodes
474,QCoDeS,Qcodes,qcodes/tests/drivers/test_keithley_7510.py,https://github.com/QCoDeS/Qcodes
1381,QCoDeS,Qcodes,qcodes/tests/test_field_vector.py,https://github.com/QCoDeS/Qcodes
1759,QCoDeS,Qcodes,qcodes/tests/drivers/test_lakeshore_325.py,https://github.com/QCoDeS/Qcodes
2174,QCoDeS,Qcodes,qcodes/tests/legacy/test_combined_loop.py,https://github.com/QCoDeS/Qcodes
1279,QCoDeS,Qcodes,qcodes/tests/drivers/test_MercuryiPS.py,https://github.com/QCoDeS/Qcodes
1374,QCoDeS,Qcodes,qcodes/tests/test_channels.py,https://github.com/QCoDeS/Qcodes
1359,QCoDeS,Qcodes,qcodes/tests/parameter/test_parameter_ramp.py,https://github.com/QCoDeS/Qcodes
495,QCoDeS,Qcodes,qcodes/tests/parameter/test_combined_par.py,https://github.com/QCoDeS/Qcodes
1590,QCoDeS,Qcodes,qcodes/tests/parameter/test_delegate_parameter.py,https://github.com/QCoDeS/Qcodes
2059,QCoDeS,Qcodes,qcodes/tests/drivers/test_ami430.py,https://github.com/QCoDeS/Qcodes
144,QCoDeS,Qcodes,qcodes/tests/dataset/test_data_set_cache.py,https://github.com/QCoDeS/Qcodes
668,QCoDeS,Qcodes,qcodes/tests/dataset/test_links.py,https://github.com/QCoDeS/Qcodes
1717,QCoDeS,Qcodes,qcodes/tests/dataset/test__get_data_from_ds.py,https://github.com/QCoDeS/Qcodes
426,QCoDeS,Qcodes,qcodes/tests/dataset/test_string_data.py,https://github.com/QCoDeS/Qcodes
824,QCoDeS,Qcodes,qcodes/tests/dataset/test_nested_measurements.py,https://github.com/QCoDeS/Qcodes
1090,QCoDeS,Qcodes,qcodes/tests/dataset/test_guids.py,https://github.com/QCoDeS/Qcodes
416,QCoDeS,Qcodes,qcodes/tests/dataset/test_paramspec.py,https://github.com/QCoDeS/Qcodes
1352,QCoDeS,Qcodes,qcodes/tests/dataset/test_datasaver.py,https://github.com/QCoDeS/Qcodes
900,QCoDeS,Qcodes,qcodes/tests/dataset/test_detect_shape.py,https://github.com/QCoDeS/Qcodes
1274,QCoDeS,Qcodes,qcodes/tests/validators/test_complex.py,https://github.com/QCoDeS/Qcodes
539,QCoDeS,Qcodes,qcodes/tests/dataset/test_sqlite_base.py,https://github.com/QCoDeS/Qcodes
1096,QCoDeS,Qcodes,qcodes/tests/dataset/measurement/test_measurement_context_manager.py,https://github.com/QCoDeS/Qcodes
1840,QCoDeS,Qcodes,qcodes/tests/dataset/test_doNd.py,https://github.com/QCoDeS/Qcodes
723,QCoDeS,Qcodes,qcodes/tests/drivers/test_tektronix_AWG70000A.py,https://github.com/QCoDeS/Qcodes
1158,QCoDeS,Qcodes,qcodes/tests/dataset/test_dataset_basic.py,https://github.com/QCoDeS/Qcodes
2195,QCoDeS,Qcodes,qcodes/tests/parameter/test_parameter_scale_offset.py,https://github.com/QCoDeS/Qcodes
2274,QCoDeS,Qcodes,qcodes/tests/dataset/test_plotting.py,https://github.com/QCoDeS/Qcodes
760,QCoDeS,Qcodes,qcodes/tests/conftest.py,https://github.com/QCoDeS/Qcodes
1150,QCoDeS,Qcodes,qcodes/tests/dataset/measurement/test_shapes.py,https://github.com/QCoDeS/Qcodes
309,QCoDeS,Qcodes,qcodes/tests/drivers/test_keysight_34934a.py,https://github.com/QCoDeS/Qcodes
458,Qiskit,qiskit-terra,test/randomized/test_clifford.py,https://github.com/Qiskit/qiskit-terra
1734,Qiskit,qiskit-terra,test/randomized/test_synthesis.py,https://github.com/Qiskit/qiskit-terra
1744,Qiskit,qiskit-terra,test/randomized/test_transpiler_equivalence.py,https://github.com/Qiskit/qiskit-terra
1678,Quansight-Labs,ndindex,ndindex/tests/test_expand.py,https://github.com/Quansight-Labs/ndindex
1053,Quansight-Labs,ndindex,ndindex/tests/test_slice.py,https://github.com/Quansight-Labs/ndindex
14,Quansight-Labs,ndindex,ndindex/tests/test_tuple.py,https://github.com/Quansight-Labs/ndindex
839,Quansight-Labs,ndindex,ndindex/tests/test_as_subindex.py,https://github.com/Quansight-Labs/ndindex
677,Quansight-Labs,ndindex,ndindex/tests/test_newaxis.py,https://github.com/Quansight-Labs/ndindex
1720,Quansight-Labs,ndindex,ndindex/tests/test_integer.py,https://github.com/Quansight-Labs/ndindex
422,Quansight-Labs,ndindex,ndindex/tests/test_newshape.py,https://github.com/Quansight-Labs/ndindex
1500,Quansight-Labs,ndindex,ndindex/tests/test_chunking.py,https://github.com/Quansight-Labs/ndindex
375,Quansight-Labs,ndindex,ndindex/tests/test_ndindex.py,https://github.com/Quansight-Labs/ndindex
909,Quansight-Labs,ndindex,ndindex/tests/test_ellipsis.py,https://github.com/Quansight-Labs/ndindex
57,Quansight-Labs,ndindex,ndindex/tests/test_integerarray.py,https://github.com/Quansight-Labs/ndindex
1116,Quansight-Labs,ndindex,ndindex/tests/test_booleanarray.py,https://github.com/Quansight-Labs/ndindex
1770,Quansight-Labs,ndindex,ndindex/tests/test_broadcast_arrays.py,https://github.com/Quansight-Labs/ndindex
773,Quansight-Labs,ndindex,conftest.py,https://github.com/Quansight-Labs/ndindex
1987,Quansight-Labs,ndindex,ndindex/tests/helpers.py,https://github.com/Quansight-Labs/ndindex
1223,RSSerpent,RSSerpent,tests/model/test_plugin.py,https://github.com/RSSerpent/RSSerpent
561,RSSerpent,RSSerpent,tests/model/test_rss.py,https://github.com/RSSerpent/RSSerpent
1379,RSSerpent,RSSerpent,tests/conftest.py,https://github.com/RSSerpent/RSSerpent
1486,RazerM,parver,tests/conftest.py,https://github.com/RazerM/parver
2104,RazerM,parver,tests/strategies.py,https://github.com/RazerM/parver
273,RazerM,parver,tests/test_parse.py,https://github.com/RazerM/parver
2255,RazerM,parver,tests/test_version.py,https://github.com/RazerM/parver
202,SEED-platform,seed,seed/tests/test_derived_columns.py,https://github.com/SEED-platform/seed
1826,SciCrunch,scibot,scibot/dashboard.py,https://github.com/SciCrunch/scibot
1645,SciCrunch,scibot,scibot/release.py,https://github.com/SciCrunch/scibot
980,SciCrunch,scibot,scibot/bookmarklet.py,https://github.com/SciCrunch/scibot
1871,SciCrunch,scibot,scibot/cli.py,https://github.com/SciCrunch/scibot
103,SciCrunch,scibot,scibot/config.py,https://github.com/SciCrunch/scibot
1287,SciCrunch,scibot,scibot/export.py,https://github.com/SciCrunch/scibot
978,SciCrunch,scibot,scibot/workflow.py,https://github.com/SciCrunch/scibot
1546,SciCrunch,scibot,scibot/utils.py,https://github.com/SciCrunch/scibot
219,SciCrunch,scibot,scibot/db.py,https://github.com/SciCrunch/scibot
233,SciCrunch,scibot,scibot/get_annos.py,https://github.com/SciCrunch/scibot
1094,Scille,parsec-cloud,tests/core/fs/workspacefs/test_file_transactions.py,https://github.com/Scille/parsec-cloud
1297,Scille,parsec-cloud,tests/core/fs/test_fs_online_rwfile_and_sync.py,https://github.com/Scille/parsec-cloud
1813,Scille,parsec-cloud,tests/core/fs/test_fs_online_tree_and_sync.py,https://github.com/Scille/parsec-cloud
1629,Scille,parsec-cloud,tests/core/fs/workspacefs/test_entry_transactions.py,https://github.com/Scille/parsec-cloud
153,Scille,parsec-cloud,tests/core/fs/test_fs_online_concurrent_user.py,https://github.com/Scille/parsec-cloud
114,Scille,parsec-cloud,tests/core/fs/test_fs_online_concurrent_tree_and_sync.py,https://github.com/Scille/parsec-cloud
50,Scille,parsec-cloud,tests/core/fs/test_fs_offline_restart_and_rwfile.py,https://github.com/Scille/parsec-cloud
2205,Scille,parsec-cloud,tests/core/test_sync_monitor_stateful.py,https://github.com/Scille/parsec-cloud
953,Scille,parsec-cloud,tests/core/fs/test_fs_online_user.py,https://github.com/Scille/parsec-cloud
2247,Scille,parsec-cloud,tests/core/mountpoint/test_file_operations.py,https://github.com/Scille/parsec-cloud
1471,Scille,parsec-cloud,tests/backend/realm/test_shuffle_roles.py,https://github.com/Scille/parsec-cloud
1995,Scille,parsec-cloud,tests/core/fs/conftest.py,https://github.com/Scille/parsec-cloud
865,Scille,parsec-cloud,tests/core/test_trustchain_stateful.py,https://github.com/Scille/parsec-cloud
2029,Scille,parsec-cloud,tests/core/fs/workspacefs/test_file_operations.py,https://github.com/Scille/parsec-cloud
387,Scille,parsec-cloud,tests/core/mountpoint/test_folder_operations.py,https://github.com/Scille/parsec-cloud
1142,Scille,parsec-cloud,tests/backend/realm/test_block.py,https://github.com/Scille/parsec-cloud
281,Scille,parsec-cloud,tests/core/fs/workspacefs/test_workspace_reencryption_need.py,https://github.com/Scille/parsec-cloud
237,Scille,parsec-cloud,tests/conftest.py,https://github.com/Scille/parsec-cloud
1908,Scille,parsec-cloud,tests/core/fs/test_fs_offline_restart_and_tree.py,https://github.com/Scille/parsec-cloud
1875,Scille,parsec-cloud,tests/core/fs/test_fs_idempotent_sync.py,https://github.com/Scille/parsec-cloud
999,SethMMorton,natsort,tests/test_utils.py,https://github.com/SethMMorton/natsort
665,SethMMorton,natsort,tests/conftest.py,https://github.com/SethMMorton/natsort
1810,SethMMorton,natsort,tests/test_string_component_transform_factory.py,https://github.com/SethMMorton/natsort
2030,SethMMorton,natsort,tests/test_main.py,https://github.com/SethMMorton/natsort
669,SethMMorton,natsort,tests/test_final_data_transform_factory.py,https://github.com/SethMMorton/natsort
475,SethMMorton,natsort,tests/test_parse_number_function.py,https://github.com/SethMMorton/natsort
690,SethMMorton,natsort,tests/test_parse_bytes_function.py,https://github.com/SethMMorton/natsort
1930,SethMMorton,natsort,tests/test_parse_string_function.py,https://github.com/SethMMorton/natsort
1344,SethMMorton,natsort,tests/test_natsort_key.py,https://github.com/SethMMorton/natsort
1665,SethMMorton,natsort,tests/test_input_string_transform_factory.py,https://github.com/SethMMorton/natsort
881,SethMMorton,natsort,tests/test_fake_fastnumbers.py,https://github.com/SethMMorton/natsort
445,Sonata-Princeton,SONATA-DEV,sonata/core/training/hypothesis/hypothesis.py,https://github.com/Sonata-Princeton/SONATA-DEV
1025,Sonata-Princeton,SONATA-DEV,sonata/core/training/utils.py,https://github.com/Sonata-Princeton/SONATA-DEV
1659,StonyBrookNLP,multee,preprocessing/preprocess_multirc.py,https://github.com/StonyBrookNLP/multee
2097,StonyBrookNLP,multee,preprocessing/preprocess_openbookqa.py,https://github.com/StonyBrookNLP/multee
1894,Stvad,CrowdAnki,test/utils/filesystem/name_sanitizer_spec.py,https://github.com/Stvad/CrowdAnki
1671,ThalesGroup,pycryptoki,tests/unittests/test_str_helpers.py,https://github.com/ThalesGroup/pycryptoki
1591,ThalesGroup,pycryptoki,tests/unittests/test_auto_c_array.py,https://github.com/ThalesGroup/pycryptoki
847,ThalesGroup,pycryptoki,tests/unittests/test_attr_conversions.py,https://github.com/ThalesGroup/pycryptoki
1321,ThalesGroup,pycryptoki,tests/unittests/test_encryption.py,https://github.com/ThalesGroup/pycryptoki
479,ThalesGroup,pycryptoki,tests/unittests/test_attributes.py,https://github.com/ThalesGroup/pycryptoki
784,TileDB-Inc,TileDB-Py,tiledb/tests/test_metadata.py,https://github.com/TileDB-Inc/TileDB-Py
500,TileDB-Inc,TileDB-Py,tiledb/tests/test_multi_index-hp.py,https://github.com/TileDB-Inc/TileDB-Py
579,TileDB-Inc,TileDB-Py,tiledb/tests/test_hypothesis.py,https://github.com/TileDB-Inc/TileDB-Py
512,TileDB-Inc,TileDB-Py,tiledb/tests/strategies.py,https://github.com/TileDB-Inc/TileDB-Py
1732,Tinche,cattrs,tests/test_unstructure.py,https://github.com/Tinche/cattrs
1098,Tinche,cattrs,tests/metadata/test_genconverter.py,https://github.com/Tinche/cattrs
2232,Tinche,cattrs,tests/metadata/test_roundtrips.py,https://github.com/Tinche/cattrs
1034,Tinche,cattrs,tests/test_structure_attrs.py,https://github.com/Tinche/cattrs
1218,Tinche,cattrs,tests/test_structure.py,https://github.com/Tinche/cattrs
2223,Tinche,cattrs,tests/conftest.py,https://github.com/Tinche/cattrs
1097,Tinche,cattrs,tests/test_disambigutors.py,https://github.com/Tinche/cattrs
1950,Tinche,cattrs,tests/metadata/__init__.py,https://github.com/Tinche/cattrs
1077,Tinche,cattrs,tests/test_preconf.py,https://github.com/Tinche/cattrs
2005,Tinche,cattrs,tests/test_dict_generation.py,https://github.com/Tinche/cattrs
1566,Tinche,cattrs,tests/test_unions.py,https://github.com/Tinche/cattrs
1736,Tinche,cattrs,tests/__init__.py,https://github.com/Tinche/cattrs
268,Torvaney,statsbombapi,test/test_json.py,https://github.com/Torvaney/statsbombapi
